Prod:;Derivação;Mês;Código+Derivação;Processo;Classificação Insumos;Estágio;C. Custo;Produto;Deriv.;Descrição;a;Complemento;a2;Consumo Total;a3;U.M.;Custo Direto Unit.;CIF;a4;Custo Padrão;Entrada/Saída
CHPR0328C;020;01/12/2025;CHPR0328C-020;Bruta;Mistura;1000;2180;TMG01016;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 09;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 09;;1;;M2;29,337783;0;;29,337783;Saída
CHPR0328C;020;01/11/2025;CHPR0328C-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;4,284;;M;5,64211;0;;24,170799;
CHPR0328C;020;01/12/2025;CHPR0328C-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;4,284;;M;7,33178;0;;31,409346;
CHPR0328C;030;01/11/2025;CHPR0328C-030;Bruta;Mistura;1000;2180;TMG01016;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 09;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 09;;1;;M2;27,434193;0;;27,434193;Saída
CHPR0328C;030;01/12/2025;CHPR0328C-030;Bruta;Mistura;1000;2180;TMG01016;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 09;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 09;;1;;M2;29,337783;0;;29,337783;Saída
CHPR0328C;030;01/11/2025;CHPR0328C-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;7,17;;M;5,64211;0;;40,453929;
CHPR0328C;030;01/12/2025;CHPR0328C-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;7,17;;M;7,33178;0;;52,568863;
CHPR0328D;020;01/11/2025;CHPR0328D-020;Bruta;Mistura;1000;2180;TMG01016;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 09;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 09;;1;;M2;27,434193;0;;27,434193;Saída
CHPR0328D;020;01/12/2025;CHPR0328D-020;Bruta;Mistura;1000;2180;TMG01016;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 09;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 09;;1;;M2;29,337783;0;;29,337783;Saída
CHPR0328D;020;01/11/2025;CHPR0328D-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;4,284;;M;5,64211;0;;24,170799;
CHPR0328D;020;01/12/2025;CHPR0328D-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;4,284;;M;7,33178;0;;31,409346;
CHPR0328D;030;01/11/2025;CHPR0328D-030;Bruta;Mistura;1000;2180;TMG01016;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 09;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 09;;1;;M2;27,434193;0;;27,434193;Saída
CHPR0328D;030;01/12/2025;CHPR0328D-030;Bruta;Mistura;1000;2180;TMG01016;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 09;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 09;;1;;M2;29,337783;0;;29,337783;Saída
CHPR0328D;030;01/11/2025;CHPR0328D-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;7,17;;M;5,64211;0;;40,453929;
CHPR0328D;030;01/12/2025;CHPR0328D-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;7,17;;M;7,33178;0;;52,568863;
CHPR0329A;020;01/11/2025;CHPR0329A-020;Bruta;Mistura;1000;2180;TMG01013;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,177893;0;;11,177893;Saída
CHPR0329A;020;01/12/2025;CHPR0329A-020;Bruta;Mistura;1000;2180;TMG01013;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,953508;0;;11,953508;Saída
CHPR0329A;020;01/11/2025;CHPR0329A-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,746;;M;5,64211;0;;9,851124;
CHPR0329A;020;01/12/2025;CHPR0329A-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,746;;M;7,33178;0;;12,801288;
CHPR0329A;030;01/11/2025;CHPR0329A-030;Bruta;Mistura;1000;2180;TMG01013;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,177893;0;;11,177893;Saída
CHPR0329A;030;01/12/2025;CHPR0329A-030;Bruta;Mistura;1000;2180;TMG01013;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,953508;0;;11,953508;Saída
CHPR0329A;030;01/11/2025;CHPR0329A-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;2,922;;M;5,64211;0;;16,486245;
CHPR0329A;030;01/12/2025;CHPR0329A-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;2,922;;M;7,33178;0;;21,423461;
CHPR0329B;020;01/11/2025;CHPR0329B-020;Bruta;Mistura;1000;2180;TMG01013;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,177893;0;;11,177893;Saída
CHPR0329B;020;01/12/2025;CHPR0329B-020;Bruta;Mistura;1000;2180;TMG01013;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,953508;0;;11,953508;Saída
CHPR0329B;020;01/11/2025;CHPR0329B-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,746;;M;5,64211;0;;9,851124;
CHPR0329B;020;01/12/2025;CHPR0329B-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,746;;M;7,33178;0;;12,801288;
CHPR0329B;030;01/11/2025;CHPR0329B-030;Bruta;Mistura;1000;2180;TMG01013;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,177893;0;;11,177893;Saída
CHPR0329B;030;01/12/2025;CHPR0329B-030;Bruta;Mistura;1000;2180;TMG01013;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,953508;0;;11,953508;Saída
CHPR0329B;030;01/11/2025;CHPR0329B-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;2,922;;M;5,64211;0;;16,486245;
CHPR0329B;030;01/12/2025;CHPR0329B-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;2,922;;M;7,33178;0;;21,423461;
CHPR0329C;020;01/11/2025;CHPR0329C-020;Bruta;Mistura;1000;2180;TMG01013;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,177893;0;;11,177893;Saída
CHPR0329C;020;01/12/2025;CHPR0329C-020;Bruta;Mistura;1000;2180;TMG01013;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,953508;0;;11,953508;Saída
CHPR0329C;020;01/11/2025;CHPR0329C-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,746;;M;5,64211;0;;9,851124;
CHPR0329C;020;01/12/2025;CHPR0329C-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,746;;M;7,33178;0;;12,801288;
CHPR0329C;030;01/11/2025;CHPR0329C-030;Bruta;Mistura;1000;2180;TMG01013;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,177893;0;;11,177893;Saída
CHPR0329C;030;01/12/2025;CHPR0329C-030;Bruta;Mistura;1000;2180;TMG01013;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,953508;0;;11,953508;Saída
CHPR0329C;030;01/11/2025;CHPR0329C-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;2,922;;M;5,64211;0;;16,486245;
CHPR0329C;030;01/12/2025;CHPR0329C-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;2,922;;M;7,33178;0;;21,423461;
CHPR0329D;020;01/11/2025;CHPR0329D-020;Bruta;Mistura;1000;2180;TMG01013;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,177893;0;;11,177893;Saída
CHPR0329D;020;01/12/2025;CHPR0329D-020;Bruta;Mistura;1000;2180;TMG01013;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,953508;0;;11,953508;Saída
CHPR0329D;020;01/11/2025;CHPR0329D-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,746;;M;5,64211;0;;9,851124;
CHPR0329D;020;01/12/2025;CHPR0329D-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,746;;M;7,33178;0;;12,801288;
CHPR0329D;030;01/11/2025;CHPR0329D-030;Bruta;Mistura;1000;2180;TMG01013;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,177893;0;;11,177893;Saída
CHPR0329D;030;01/12/2025;CHPR0329D-030;Bruta;Mistura;1000;2180;TMG01013;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,953508;0;;11,953508;Saída
CHPR0329D;030;01/11/2025;CHPR0329D-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;2,922;;M;5,64211;0;;16,486245;
CHPR0329D;030;01/12/2025;CHPR0329D-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;2,922;;M;7,33178;0;;21,423461;
CHPR0330A;020;01/11/2025;CHPR0330A-020;Bruta;Mistura;1000;2180;TMG01014;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;1;;M2;13,798223;0;;13,798223;Saída
CHPR0330A;020;01/12/2025;CHPR0330A-020;Bruta;Mistura;1000;2180;TMG01014;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;1;;M2;14,755652;0;;14,755652;Saída
CHPR0330A;020;01/11/2025;CHPR0330A-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;2,154;;M;5,64211;0;;12,153105;
CHPR0330A;020;01/12/2025;CHPR0330A-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;2,154;;M;7,33178;0;;15,792654;
CHPR0330A;030;01/11/2025;CHPR0330A-030;Bruta;Mistura;1000;2180;TMG01014;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;1;;M2;13,798223;0;;13,798223;Saída
CHPR0330A;030;01/12/2025;CHPR0330A-030;Bruta;Mistura;1000;2180;TMG01014;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;1;;M2;14,755652;0;;14,755652;Saída
CHPR0330A;030;01/11/2025;CHPR0330A-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;3,606;;M;5,64211;0;;20,345449;
CHPR0330A;030;01/12/2025;CHPR0330A-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;3,606;;M;7,33178;0;;26,438399;
CHPR0330B;020;01/11/2025;CHPR0330B-020;Bruta;Mistura;1000;2180;TMG01014;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;1;;M2;13,798223;0;;13,798223;Saída
CHPR0330B;020;01/12/2025;CHPR0330B-020;Bruta;Mistura;1000;2180;TMG01014;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;1;;M2;14,755652;0;;14,755652;Saída
CHPR0330B;020;01/11/2025;CHPR0330B-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;2,154;;M;5,64211;0;;12,153105;
CHPR0330B;020;01/12/2025;CHPR0330B-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;2,154;;M;7,33178;0;;15,792654;
CHPR0330B;030;01/11/2025;CHPR0330B-030;Bruta;Mistura;1000;2180;TMG01014;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;1;;M2;13,798223;0;;13,798223;Saída
CHPR0330B;030;01/12/2025;CHPR0330B-030;Bruta;Mistura;1000;2180;TMG01014;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;1;;M2;14,755652;0;;14,755652;Saída
CHPR0330B;030;01/11/2025;CHPR0330B-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;3,606;;M;5,64211;0;;20,345449;
CHPR0330B;030;01/12/2025;CHPR0330B-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;3,606;;M;7,33178;0;;26,438399;
CHPR0330C;020;01/11/2025;CHPR0330C-020;Bruta;Mistura;1000;2180;TMG01014;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;1;;M2;13,798223;0;;13,798223;Saída
CHPR0330C;020;01/12/2025;CHPR0330C-020;Bruta;Mistura;1000;2180;TMG01014;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;1;;M2;14,755652;0;;14,755652;Saída
CHPR0330C;020;01/11/2025;CHPR0330C-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;2,154;;M;5,64211;0;;12,153105;
CHPR0330C;020;01/12/2025;CHPR0330C-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;2,154;;M;7,33178;0;;15,792654;
CHPR0330C;030;01/11/2025;CHPR0330C-030;Bruta;Mistura;1000;2180;TMG01014;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;1;;M2;13,798223;0;;13,798223;Saída
CHPR0330C;030;01/12/2025;CHPR0330C-030;Bruta;Mistura;1000;2180;TMG01014;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;1;;M2;14,755652;0;;14,755652;Saída
CHPR0330C;030;01/11/2025;CHPR0330C-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;3,606;;M;5,64211;0;;20,345449;
CHPR0330C;030;01/12/2025;CHPR0330C-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;3,606;;M;7,33178;0;;26,438399;
CHPR0330D;020;01/11/2025;CHPR0330D-020;Bruta;Mistura;1000;2180;TMG01014;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;1;;M2;13,798223;0;;13,798223;Saída
CHPR0330D;020;01/12/2025;CHPR0330D-020;Bruta;Mistura;1000;2180;TMG01014;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;1;;M2;14,755652;0;;14,755652;Saída
CHPR0330D;020;01/11/2025;CHPR0330D-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;2,154;;M;5,64211;0;;12,153105;
CHPR0330D;020;01/12/2025;CHPR0330D-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;2,154;;M;7,33178;0;;15,792654;
CHPR0330D;030;01/11/2025;CHPR0330D-030;Bruta;Mistura;1000;2180;TMG01014;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;1;;M2;13,798223;0;;13,798223;Saída
CHPR0330D;030;01/12/2025;CHPR0330D-030;Bruta;Mistura;1000;2180;TMG01014;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F  - DUREZA 07;;1;;M2;14,755652;0;;14,755652;Saída
CHPR0330D;030;01/11/2025;CHPR0330D-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;3,606;;M;5,64211;0;;20,345449;
CHPR0330D;030;01/12/2025;CHPR0330D-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;3,606;;M;7,33178;0;;26,438399;
CHPR0334A;020;01/11/2025;CHPR0334A-020;Bruta;Mistura;1000;2180;TMG01013;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,177893;0;;11,177893;Saída
CHPR0334A;020;01/12/2025;CHPR0334A-020;Bruta;Mistura;1000;2180;TMG01013;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,953508;0;;11,953508;Saída
CHPR0334A;020;01/11/2025;CHPR0334A-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,842;;M;5,64211;0;;10,392767;
CHPR0334A;020;01/12/2025;CHPR0334A-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,842;;M;7,33178;0;;13,505139;
CHPR0334A;030;01/11/2025;CHPR0334A-030;Bruta;Mistura;1000;2180;TMG01013;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,177893;0;;11,177893;Saída
CHPR0334A;030;01/12/2025;CHPR0334A-030;Bruta;Mistura;1000;2180;TMG01013;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,953508;0;;11,953508;Saída
CHPR0334A;030;01/11/2025;CHPR0334A-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;2,922;;M;5,64211;0;;16,486245;
CHPR0334A;030;01/12/2025;CHPR0334A-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;2,922;;M;7,33178;0;;21,423461;
CHPR0334B;020;01/11/2025;CHPR0334B-020;Bruta;Mistura;1000;2180;TMG01013;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,177893;0;;11,177893;Saída
CHPR0334B;020;01/12/2025;CHPR0334B-020;Bruta;Mistura;1000;2180;TMG01013;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,953508;0;;11,953508;Saída
CHPR0334B;020;01/11/2025;CHPR0334B-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,842;;M;5,64211;0;;10,392767;
CHPR0334B;020;01/12/2025;CHPR0334B-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,842;;M;7,33178;0;;13,505139;
CHPR0334B;030;01/11/2025;CHPR0334B-030;Bruta;Mistura;1000;2180;TMG01013;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,177893;0;;11,177893;Saída
CHPR0334B;030;01/12/2025;CHPR0334B-030;Bruta;Mistura;1000;2180;TMG01013;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,953508;0;;11,953508;Saída
CHPR0334B;030;01/11/2025;CHPR0334B-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;2,922;;M;5,64211;0;;16,486245;
CHPR0334B;030;01/12/2025;CHPR0334B-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;2,922;;M;7,33178;0;;21,423461;
CHPR0334C;020;01/11/2025;CHPR0334C-020;Bruta;Mistura;1000;2180;TMG01013;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,177893;0;;11,177893;Saída
CHPR0334C;020;01/12/2025;CHPR0334C-020;Bruta;Mistura;1000;2180;TMG01013;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,953508;0;;11,953508;Saída
CHPR0334C;020;01/11/2025;CHPR0334C-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,842;;M;5,64211;0;;10,392767;
CHPR0334C;020;01/12/2025;CHPR0334C-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,842;;M;7,33178;0;;13,505139;
CHPR0334C;030;01/11/2025;CHPR0334C-030;Bruta;Mistura;1000;2180;TMG01013;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,177893;0;;11,177893;Saída
CHPR0334C;030;01/12/2025;CHPR0334C-030;Bruta;Mistura;1000;2180;TMG01013;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,953508;0;;11,953508;Saída
CHPR0334C;030;01/11/2025;CHPR0334C-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;2,922;;M;5,64211;0;;16,486245;
CHPR0334C;030;01/12/2025;CHPR0334C-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;2,922;;M;7,33178;0;;21,423461;
CHPR0334D;020;01/11/2025;CHPR0334D-020;Bruta;Mistura;1000;2180;TMG01013;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,177893;0;;11,177893;Saída
CHPR0334D;020;01/12/2025;CHPR0334D-020;Bruta;Mistura;1000;2180;TMG01013;020;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,953508;0;;11,953508;Saída
CHPR0334D;020;01/11/2025;CHPR0334D-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,842;;M;5,64211;0;;10,392767;
CHPR0334D;020;01/12/2025;CHPR0334D-020;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;1,842;;M;7,33178;0;;13,505139;
CHPR0334D;030;01/11/2025;CHPR0334D-030;Bruta;Mistura;1000;2180;TMG01013;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,177893;0;;11,177893;Saída
CHPR0334D;030;01/12/2025;CHPR0334D-030;Bruta;Mistura;1000;2180;TMG01013;030;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;MF 04 -  TEAR MULTIFIOS RAMOS 1 - 72F - DUREZA 06;;1;;M2;11,953508;0;;11,953508;Saída
CHPR0334D;030;01/11/2025;CHPR0334D-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;2,922;;M;5,64211;0;;16,486245;
CHPR0334D;030;01/12/2025;CHPR0334D-030;Bruta;MOD;1000;2800;;;MF-09 - Tear Mult Ramos 04 - 72F;;;;2,922;;M;7,33178;0;;21,423461;
